rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,timestamp,uElev,uThrot,uThrot2,uAilL,uAilR,uRud,obctrl_status
1478609578524746476,,12188,,0,0,'',29364,0.0190191734582,0.426878422499,-0.70300000906,1.19594621658,0.282274872065,0.0,0
1478609578574931424,,12189,,0,0,'',29439,0.0152785554528,0.421925336123,-0.661000013351,1.20559620857,0.295256048441,0.0,0
1478609578625241852,,12190,,0,0,'',29472,0.0199280083179,0.418284267187,-0.634999990463,1.16323781013,0.294951111078,0.0,0
1478609578674805317,,12191,,0,0,'',29358,0.0141807226464,0.418193399906,-0.625,1.13882267475,0.31014496088,0.0,0
1478609578724872187,,12192,,0,0,'',29361,0.0182835627347,0.425005406141,-0.602999985218,1.10058796406,0.299295008183,0.0,0
1478609578775421960,,12193,,0,0,'',29332,0.0195493828505,0.42276647687,-0.569000005722,1.11602461338,0.298958897591,0.0,0
1478609578824956850,,12194,,0,0,'',29375,0.013888284564,0.447449713945,-0.545000016689,1.07918834686,0.290927112103,0.0,0
1478609578874865064,,12195,,0,0,'',29457,0.0135764796287,0.447985500097,-0.527000010014,1.03994965553,0.296615362167,0.0,0
1478609578924975260,,12196,,0,0,'',29341,0.0116428518668,0.445406794548,-0.513999998569,1.02214860916,0.294838756323,0.0,0
1478609578974931451,,12197,,0,0,'',29541,0.0116007961333,0.45285487175,-0.476000010967,1.00510656834,0.294808298349,0.0,0
1478609579024827928,,12198,,0,0,'',29377,0.0125856865197,0.456717729568,-0.467000007629,0.979186952114,0.304482847452,0.0,0
1478609579090423428,,12199,,0,0,'',45153,0.0125687792897,0.455807030201,-0.458999991417,0.960722625256,0.301162779331,0.0,0
1478609579125247452,,12200,,0,0,'',29515,0.0258779618889,0.467025130987,-0.428999990225,0.949354946613,0.270391374826,0.0,0
1478609579174812680,,12201,,0,0,'',29377,0.0263355132192,0.467425256968,-0.430000007153,0.938693761826,0.280823558569,0.0,0
1478609579225005916,,12202,,0,0,'',29605,0.0266612041742,0.468617647886,-0.430999994278,0.908712029457,0.282646894455,0.0,0
1478609579274824602,,12203,,0,0,'',29536,0.0263368841261,0.466558039188,-0.430999994278,0.902551352978,0.280767798424,0.0,0
1478609579325120667,,12204,,0,0,'',29692,0.0242660529912,0.469281852245,-0.42199999094,0.887386143208,0.269315093756,0.0,0
1478609579375038307,,12205,,0,0,'',29759,0.0252683665603,0.456274628639,-0.425999999046,0.878459334373,0.275217026472,0.0,0
1478609579424974610,,12206,,0,0,'',29579,0.0325196161866,0.45464527607,-0.428999990225,0.874607801437,0.249835163355,0.0,0
1478609579475125920,,12207,,0,0,'',29590,0.0334831736982,0.454672783613,-0.430999994278,0.86300766468,0.253560066223,0.0,0
1478609579524805614,,12208,,0,0,'',29425,0.0215427279472,0.441358685493,-0.437000006437,0.855758965015,0.289905130863,0.0,0
1478609579574707978,,12209,,0,0,'',29391,0.0292607117444,0.444902896881,-0.407999992371,0.891073703766,0.260811924934,0.0,0
1478609579624755785,,12210,,0,0,'',29411,0.032245002687,0.434342294931,-0.409000009298,0.879646241665,0.270130366087,0.0,0
1478609579674534107,,12211,,0,0,'',29292,0.0247730836272,0.420737922192,-0.412000000477,0.868843436241,0.29882645607,0.0,0
1478609579724788483,,12212,,0,0,'',29451,0.0257572494447,0.421218693256,-0.395000010729,0.896175026894,0.30321854353,0.0,0
1478609579774711523,,12213,,0,0,'',29383,0.0352223962545,0.434806466103,-0.398000001907,0.890312373638,0.277213275433,0.0,0
1478609579825089653,,12214,,0,0,'',29356,0.0377508178353,0.435403555632,-0.398999989033,0.886802077293,0.275715380907,0.0,0
1478609579875399468,,12215,,0,0,'',29316,0.0346145741642,0.426787942648,-0.404000014067,0.884661793709,0.292820721865,0.0,0
1478609579931671307,,12216,,0,0,'',36397,0.0379317291081,0.418555736542,-0.405000001192,0.880360424519,0.289711594582,0.0,0
1478609579974802983,,12217,,0,0,'',29408,0.0455741807818,0.420328378677,-0.386999994516,0.902677357197,0.273306727409,0.0,0
1478609580025726494,,12218,,0,0,'',29420,0.0441762059927,0.426399558783,-0.388999998569,0.897492349148,0.28030860424,0.0,0
1478609580074643925,,12219,,0,0,'',29298,0.0452173016965,0.427022784948,-0.389999985695,0.898729920387,0.279488444328,0.0,0
1478609580124812124,,12220,,0,0,'',29417,0.0423317290843,0.415785104036,-0.393000006676,0.911865651608,0.303397715092,0.0,0
1478609580174865968,,12221,,0,0,'',29392,0.0518863834441,0.420020908117,-0.391000002623,0.919005036354,0.274563968182,0.0,0
1478609580225022740,,12222,,0,0,'',29591,0.041844483465,0.418540328741,-0.393000006676,0.908448696136,0.293313771486,0.0,0
1478609580274706422,,12223,,0,0,'',29294,0.0410655811429,0.432346194983,-0.388999998569,0.905893027782,0.277746170759,0.0,0
1478609580324796080,,12224,,0,0,'',29372,0.040568292141,0.431189030409,-0.379999995232,0.910354971886,0.28440451622,0.0,0
1478609580374968328,,12225,,0,0,'',29364,0.0348336361349,0.422034054995,-0.379000008106,0.899460315704,0.298194497824,0.0,0
1478609580425330645,,12226,,0,0,'',29819,0.0334897562861,0.424610823393,-0.374000012875,0.886524617672,0.300876408815,0.0,0
1478609580475094293,,12227,,0,0,'',29379,0.0385647900403,0.437627583742,-0.36700001359,0.877418756485,0.285691291094,0.0,0
1478609580525161200,,12228,,0,0,'',29628,0.0367830060422,0.436509132385,-0.365999996662,0.866185426712,0.276437371969,0.0,0
1478609580575354161,,12229,,0,0,'',29779,0.0315673649311,0.439270108938,-0.340999990702,0.897932767868,0.287482321262,0.0,0
1478609580624836049,,12230,,0,0,'',29433,0.0344928614795,0.443972826004,-0.340000003576,0.878580272198,0.276404231787,0.0,0
1478609580674862217,,12231,,0,0,'',29410,0.0253481250256,0.427231371403,-0.342000007629,0.861330449581,0.303751289845,0.0,0
1478609580725223784,,12232,,0,0,'',29509,0.0341700725257,0.435563057661,-0.338999986649,0.842398583889,0.270714998245,0.0,0
1478609580774763536,,12233,,0,0,'',29446,0.0235234312713,0.421638906002,-0.337000012398,0.835183560848,0.305497974157,0.0,0
1478609580824793305,,12234,,0,0,'',29402,0.0231580622494,0.421528548002,-0.337999999523,0.82056927681,0.307415544987,0.0,0
1478609580875438769,,12235,,0,0,'',29923,0.0190785098821,0.420580476522,-0.342000007629,0.792948663235,0.317503541708,0.0,0
1478609580924982508,,12236,,0,0,'',29530,0.0238023288548,0.428397059441,-0.342999994755,0.781701207161,0.290355741978,0.0,0
1478609580975624497,,12237,,0,0,'',29632,0.0363588966429,0.436200499535,-0.32800000906,0.775123894215,0.254401892424,0.0,0
1478609581024861702,,12238,,0,0,'',29385,0.0369713827968,0.437682360411,-0.330000013113,0.758134365082,0.255558997393,0.0,0
1478609581075338885,,12239,,0,0,'',29756,0.0251832250506,0.435354232788,-0.342000007629,0.718811988831,0.289404571056,0.0,0
1478609581124750420,,12240,,0,0,'',29363,0.0254670549184,0.434946000576,-0.344999998808,0.708534955978,0.287474811077,0.0,0
1478609581174550569,,12241,,0,0,'',29327,0.0207422748208,0.424772441387,-0.344999998808,0.713303923607,0.303929388523,0.0,0
1478609581224789069,,12242,,0,0,'',29425,0.019832815975,0.427825510502,-0.351000010967,0.679980933666,0.29116743803,0.0,0
1478609581274775574,,12243,,0,0,'',29344,0.0203357096761,0.426253497601,-0.352999985218,0.663422763348,0.292264759541,0.0,0
1478609581324888170,,12244,,0,0,'',29434,0.0250484067947,0.436800390482,-0.34999999404,0.637160181999,0.275166660547,0.0,0
1478609581374872749,,12245,,0,0,'',29510,0.028165621683,0.432340949774,-0.34999999404,0.622667431831,0.270946830511,0.0,0
1478609581424758963,,12246,,0,0,'',29427,0.0187406968325,0.42968711257,-0.354999989271,0.573226749897,0.296497404575,0.0,0
1478609581474721854,,12247,,0,0,'',29342,0.0197065714747,0.428368985653,-0.354000002146,0.553189098835,0.297749221325,0.0,0
1478609581524959942,,12248,,0,0,'',29470,0.0203007534146,0.421141386032,-0.351000010967,0.506262421608,0.298737436533,0.0,0
1478609581574938984,,12249,,0,0,'',29450,0.0209364239126,0.423854708672,-0.344000011683,0.517471373081,0.284443795681,0.0,0
1478609581624862836,,12250,,0,0,'',29366,0.0153896538541,0.424821585417,-0.337000012398,0.472908139229,0.294254899025,0.0,0
1478609581675198115,,12251,,0,0,'',29513,0.0169510804117,0.441928267479,-0.331000000238,0.443481117487,0.280831634998,0.0,0
1478609581725061940,,12252,,0,0,'',29553,0.0154933426529,0.443859964609,-0.323000013828,0.393999695778,0.285747647285,0.0,0
1478609581774533815,,12253,,0,0,'',29178,0.0206529609859,0.448924183846,-0.303000003099,0.372923702002,0.27078422904,0.0,0
1478609581824530007,,12254,,0,0,'',29142,0.0211271476001,0.449493229389,-0.298999994993,0.345141083002,0.265291959047,0.0,0
1478609581874290417,,12255,,0,0,'',28983,0.0161567367613,0.430778414011,-0.294999986887,0.294057160616,0.283462911844,0.0,0
1478609581924604895,,12256,,0,0,'',29192,0.0213158428669,0.436569869518,-0.28900000453,0.268674969673,0.256689935923,0.0,0
1478609581974206849,,12257,,0,0,'',28849,0.0199781283736,0.435312986374,-0.275999993086,0.245282992721,0.253712743521,0.0,0
1478609582024320595,,12258,,0,0,'',28886,0.0221796948463,0.447332024574,-0.268000006676,0.179056361318,0.243001610041,0.0,0
1478609582074753202,,12259,,0,0,'',29132,0.0233377255499,0.448553621769,-0.261999994516,0.144625172019,0.244057431817,0.0,0
1478609582124167762,,12260,,0,0,'',28819,0.0166728626937,0.438057184219,-0.250999987125,0.0740072205663,0.277363419533,0.0,0
1478609582174211219,,12261,,0,0,'',28673,0.0244271401316,0.438972771168,-0.247999995947,0.0524658747017,0.255809962749,0.0,0
1478609582224200298,,12262,,0,0,'',28665,0.0150673119351,0.437063962221,-0.243000000715,-0.0106051797047,0.283459722996,0.0,0
1478609582274224979,,12263,,0,0,'',28635,0.0149051472545,0.435711115599,-0.238000005484,-0.0503713488579,0.284512341022,0.0,0
1478609582324823791,,12264,,0,0,'',29216,0.0147260548547,0.441912770271,-0.230000004172,-0.102345921099,0.256219446659,0.0,0
1478609582373849201,,12265,,0,0,'',28358,0.013364540413,0.441022604704,-0.226999998093,-0.133095130324,0.258372038603,0.0,0
1478609582423925046,,12266,,0,0,'',28368,0.0058817518875,0.434506893158,-0.221000000834,-0.177575305104,0.2794033885,0.0,0
1478609582473721044,,12267,,0,0,'',28348,0.00866965856403,0.425035089254,-0.209000006318,-0.244047731161,0.273913621902,0.0,0
1478609582523757838,,12268,,0,0,'',28398,0.00807568524033,0.424070507288,-0.202999994159,-0.277841776609,0.273077964783,0.0,0
1478609582573756481,,12269,,0,0,'',28333,0.010553711094,0.425347805023,-0.192000001669,-0.339649885893,0.265751183033,0.0,0
1478609582623561979,,12270,,0,0,'',28137,0.0185245517641,0.425341278315,-0.184000000358,-0.377532601357,0.240456864238,0.0,0
1478609582673883682,,12271,,0,0,'',28528,0.0103995408863,0.424944549799,-0.17499999702,-0.453350752592,0.264915138483,0.0,0
1478609582723586640,,12272,,0,0,'',28100,0.00683902064338,0.421988904476,-0.173999994993,-0.485483050346,0.293829917908,0.0,0
1478609582774355958,,12273,,0,0,'',28131,0.0170679837465,0.430770635605,-0.17499999702,-0.601231753826,0.257368117571,0.0,0
1478609582823494597,,12274,,0,0,'',27983,0.0187923405319,0.432152986526,-0.172999992967,-0.629049539566,0.255202591419,0.0,0
1478609582873428112,,12275,,0,0,'',28033,0.00818131025881,0.437779664993,-0.175999999046,-0.704896986485,0.285788208246,0.0,0
1478609582923402778,,12276,,0,0,'',27964,0.019638273865,0.433065265417,-0.172999992967,-0.745672047138,0.248150214553,0.0,0
1478609582973301380,,12277,,0,0,'',27958,0.0210500340909,0.438946038485,-0.185000002384,-0.812425017357,0.233380451798,0.0,0
1478609583023852378,,12278,,0,0,'',28469,0.0095938667655,0.433486163616,-0.187000006437,-0.861583709717,0.269226938486,0.0,0
1478609583073127347,,12279,,0,0,'',27847,0.0104540111497,0.432071805,-0.184000000358,-0.903557062149,0.268887192011,0.0,0
1478609583123184878,,12280,,0,0,'',27856,0.0164994578809,0.431919932365,-0.195999994874,-0.996071398258,0.23951511085,0.0,0
1478609583173124806,,12281,,0,0,'',27795,0.0074888439849,0.432253569365,-0.195999994874,-1.02604091167,0.267690241337,0.0,0
1478609583223299717,,12282,,0,0,'',27826,0.00977988727391,0.436226993799,-0.190999999642,-1.10293030739,0.25861120224,0.0,0
1478609583272937897,,12283,,0,0,'',27643,0.0107096750289,0.436588317156,-0.187999993563,-1.13284802437,0.258503079414,0.0,0
1478609583323019043,,12284,,0,0,'',27645,0.0120997345075,0.435668021441,-0.192000001669,-1.21815991402,0.261251360178,0.0,0
1478609583373311745,,12285,,0,0,'',27724,0.0160078667104,0.432422995567,-0.186000004411,-1.26327800751,0.243644416332,0.0,0
1478609583423318763,,12286,,0,0,'',27746,0.0147636188194,0.433984547853,-0.181999996305,-1.28738617897,0.230941310525,0.0,0
1478609583473040758,,12287,,0,0,'',27727,0.00875476561487,0.418433636427,-0.172000005841,-1.36492371559,0.25112888217,0.0,0
1478609583523392062,,12288,,0,0,'',27860,0.00903446599841,0.417227864265,-0.16400000453,-1.408375144,0.250096976757,0.0,0
1478609583573590999,,12289,,0,0,'',28217,0.00284763192758,0.421328485012,-0.163000002503,-1.49719977379,0.263572543859,0.0,0
1478609583623126726,,12290,,0,0,'',27785,0.00276387087069,0.41996884346,-0.151999995112,-1.54422938824,0.263535290956,0.0,0
1478609583673120893,,12291,,0,0,'',27732,0.01434921287,0.414805173874,-0.136000007391,-1.62343966961,0.24429500103,0.0,0
1478609583723316855,,12292,,0,0,'',27817,0.00813769735396,0.420368313789,-0.130999997258,-1.64849901199,0.251041829586,0.0,0
1478609583773230219,,12293,,0,0,'',27687,0.00829378888011,0.41880890727,-0.128999993205,-1.70192933083,0.252013236284,0.0,0
1478609583823143984,,12294,,0,0,'',27740,0.0133539307863,0.415941864252,-0.116999998689,-1.77129232883,0.232829615474,0.0,0
1478609583873089349,,12295,,0,0,'',27701,0.0140752438456,0.416734427214,-0.109999999404,-1.80110776424,0.227518409491,0.0,0
1478609583923413240,,12296,,0,0,'',27864,0.0172493681312,0.409224420786,-0.103000000119,-1.83748042583,0.214404895902,0.0,0
1478609583973352206,,12297,,0,0,'',27774,0.0176052711904,0.408207714558,-0.0949999988079,-1.95185565948,0.203096598387,0.0,0
1478609584023656046,,12298,,0,0,'',27877,0.0146729648113,0.401482135057,-0.0759999975562,-2.02346634865,0.210952579975,0.0,0
1478609584073481307,,12299,,0,0,'',27917,0.0158342067152,0.401865959167,-0.0599999986589,-2.06683683395,0.211254864931,0.0,0
1478609584123962003,,12300,,0,0,'',28425,0.0115734990686,0.40360212326,-0.0540000014007,-2.14595746994,0.227769345045,0.0,0
1478609584173414690,,12301,,0,0,'',27966,0.0128817213699,0.406048506498,-0.0399999991059,-2.18074011803,0.222478091717,0.0,0
1478609584223683954,,12302,,0,0,'',28138,0.0133217275143,0.412587970495,-0.00800000037998,-2.26806426048,0.226013749838,0.0,0
1478609584273134615,,12303,,0,0,'',27703,0.0137611115351,0.412370622158,0.00600000005215,-2.30063223839,0.225776731968,0.0,0
1478609584323211248,,12304,,0,0,'',27812,0.0126234171912,0.41608569026,0.0170000009239,-2.40546679497,0.231034711003,0.0,0
1478609584373147088,,12305,,0,0,'',27817,0.0118263978511,0.426771402359,0.0309999994934,-2.43549060822,0.224812567234,0.0,0
1478609584423739150,,12306,,0,0,'',28300,0.0127178197727,0.425887465477,0.0610000006855,-2.51795387268,0.222087755799,0.0,0
1478609584473426145,,12307,,0,0,'',27975,0.0121619272977,0.426277667284,0.0740000009537,-2.54453420639,0.221174046397,0.0,0
1478609584523340184,,12308,,0,0,'',27892,0.00760812917724,0.434097588062,0.097999997437,-2.60955405235,0.222844168544,0.0,0
1478609584573175259,,12309,,0,0,'',27824,0.00568261416629,0.43617656827,0.104000002146,-2.66968464851,0.222298011184,0.0,0
1478609584623324819,,12310,,0,0,'',27802,0.00528092356399,0.433185130358,0.127000004053,-2.74198842049,0.218938857317,0.0,0
1478609584683172940,,12311,,0,0,'',37762,0.00257907318883,0.434854567051,0.140000000596,-2.78140377998,0.222605913877,0.0,0
1478609584723557262,,12312,,0,0,'',27904,0.00181112729479,0.437285006046,0.159999996424,-2.8394548893,0.217243388295,0.0,0
1478609584773141253,,12313,,0,0,'',27748,0.000109489752504,0.44277921319,0.17499999702,-2.90613389015,0.212207004428,0.0,0
1478609584823749540,,12314,,0,0,'',28046,-1.14387776193e-05,0.442916244268,0.187000006437,-2.95167279243,0.21197244525,0.0,0
1478609584873657967,,12315,,0,0,'',28203,-0.00174849887844,0.440685242414,0.202000007033,-3.00158309937,0.220327690244,0.0,0
1478609584923350962,,12316,,0,0,'',27907,-0.000522277900018,0.438464254141,0.209999993443,-3.0375483036,0.218143224716,0.0,0
1478609584973240426,,12317,,0,0,'',27796,-0.00186944019515,0.446972638369,0.219999998808,-3.12296509743,0.2132922858,0.0,0
1478609585023316083,,12318,,0,0,'',27830,-0.00138178025372,0.448008447886,0.228000000119,-3.15676569939,0.211067825556,0.0,0
1478609585073215110,,12319,,0,0,'',27860,-0.00102219847031,0.449844568968,0.237000003457,-3.21218085289,0.210420638323,0.0,0
1478609585123407759,,12320,,0,0,'',27945,-0.00188372598495,0.450237125158,0.241999998689,-3.23399782181,0.210872769356,0.0,0
1478609585173578944,,12321,,0,0,'',28141,-0.00185951520689,0.448656082153,0.238000005484,-3.33788442612,0.213732510805,0.0,0
1478609585223332378,,12322,,0,0,'',27883,-0.00492449756712,0.456080943346,0.238999992609,-3.35866641998,0.219445422292,0.0,0
1478609585273229317,,12323,,0,0,'',27855,-0.00500671612099,0.460533112288,0.243000000715,-3.41120481491,0.214231684804,0.0,0
1478609585323545558,,12324,,0,0,'',27922,-0.00548251532018,0.459047704935,0.244000002742,-3.43066644669,0.214387446642,0.0,0
1478609585373767158,,12325,,0,0,'',28320,-0.00552529282868,0.456520080566,0.234999999404,-3.51368451118,0.210748016834,0.0,0
1478609585423324548,,12326,,0,0,'',27930,-0.0118085406721,0.470167517662,0.231999993324,-3.54895997047,0.210934832692,0.0,0
1478609585473814819,,12327,,0,0,'',28076,-0.00726423086599,0.447304815054,0.230000004172,-3.5722026825,0.203452706337,0.0,0
1478609585523566016,,12328,,0,0,'',27936,-0.012991941534,0.439584255219,0.226999998093,-3.60674405098,0.210280701518,0.0,0
1478609585573854393,,12329,,0,0,'',28339,-0.0173466317356,0.443740457296,0.226999998093,-3.66325092316,0.212232738733,0.0,0
1478609585623768333,,12330,,0,0,'',28347,-0.0171637441963,0.443329811096,0.226999998093,-3.67989373207,0.211147874594,0.0,0
1478609585673376287,,12331,,0,0,'',28037,-0.0132916960865,0.422873347998,0.22499999404,-3.71345806122,0.229171290994,0.0,0
1478609585723876121,,12332,,0,0,'',28248,-0.015056932345,0.425765812397,0.226999998093,-3.7685675621,0.218704283237,0.0,0
1478609585773672669,,12333,,0,0,'',28269,-0.0109820207581,0.419424951077,0.22499999404,-3.77782511711,0.22427007556,0.0,0
1478609585823936533,,12334,,0,0,'',28414,-0.0110535435379,0.413053810596,0.222000002861,-3.80686855316,0.220171228051,0.0,0
1478609585873758807,,12335,,0,0,'',28243,-0.0108543829992,0.412005871534,0.221000000834,-3.82752943039,0.219616577029,0.0,0
1478609585923851190,,12336,,0,0,'',28444,-0.00736576272175,0.413460463285,0.212999999523,-3.85832190514,0.203715085983,0.0,0
1478609585973802418,,12337,,0,0,'',28388,-0.00739759067073,0.415370643139,0.212999999523,-3.87774944305,0.209654584527,0.0,0
1478609586024468158,,12338,,0,0,'',28997,-0.00548246782273,0.41197925806,0.21400000155,-3.91129016876,0.21566221118,0.0,0
1478609586073907632,,12339,,0,0,'',28434,-0.0050157266669,0.411797046661,0.21400000155,-3.92018032074,0.216689661145,0.0,0
1478609586124146507,,12340,,0,0,'',28632,-0.00322428043,0.409342557192,0.216000005603,-3.93649458885,0.215396732092,0.0,0
1478609586174023945,,12341,,0,0,'',28684,0.000405260565458,0.403338313103,0.218999996781,-3.98445773125,0.208781465888,0.0,0
1478609586224135742,,12342,,0,0,'',28723,-0.00394946942106,0.413335472345,0.223000004888,-3.99904942513,0.205343753099,0.0,0
1478609586274137972,,12343,,0,0,'',28762,-0.00505969487131,0.414570063353,0.231999993324,-4.02866458893,0.203682363033,0.0,0
1478609586324724859,,12344,,0,0,'',29159,-0.00534267583862,0.415798783302,0.240999996662,-4.03884458542,0.204443231225,0.0,0
1478609586374658411,,12345,,0,0,'',29205,-0.00778801040724,0.41993021965,0.246000006795,-4.08420324326,0.200972676277,0.0,0
1478609586424715743,,12346,,0,0,'',29262,-0.00764547707513,0.41891720891,0.252000004053,-4.09888744354,0.199840769172,0.0,0
1478609586474330498,,12347,,0,0,'',28968,-0.0070830071345,0.414701402187,0.268999993801,-4.13030338287,0.196210637689,0.0,0
1478609586524354429,,12348,,0,0,'',29027,-0.00554289808497,0.411741524935,0.275999993086,-4.13777542114,0.196587026119,0.0,0
1478609586574923377,,12349,,0,0,'',29507,-0.00879754405469,0.414565593004,0.291999995708,-4.179271698,0.198699474335,0.0,0
1478609586625019411,,12350,,0,0,'',29644,-0.00865165516734,0.413583904505,0.300000011921,-4.1863527298,0.197252899408,0.0,0
1478609586674575788,,12351,,0,0,'',29170,-0.00717613380402,0.416082561016,0.314999997616,-4.21701717377,0.195244848728,0.0,0
1478609586724741386,,12352,,0,0,'',29301,-0.00805880315602,0.430073857307,0.321999996901,-4.2365527153,0.193410664797,0.0,0
1478609586774969899,,12353,,0,0,'',29510,-0.00388561096042,0.423705130816,0.340999990702,-4.26746892929,0.192510545254,0.0,0
1478609586824607679,,12354,,0,0,'',29367,-0.00432594772428,0.423468500376,0.347000002861,-4.27859401703,0.191005140543,0.0,0
1478609586874546282,,12355,,0,0,'',29286,-0.00747210625559,0.419765591621,0.361999988556,-4.31023693085,0.183358997107,0.0,0
1478609586924786995,,12356,,0,0,'',29412,-0.0121944043785,0.43034696579,0.368999987841,-4.32369565964,0.18713966012,0.0,0
1478609586974716585,,12357,,0,0,'',29328,-0.0071334107779,0.418489933014,0.375999987125,-4.33645057678,0.187778830528,0.0,0
1478609587024892896,,12358,,0,0,'',29423,0.00340983993374,0.399772793055,0.386000007391,-4.36153030396,0.179289519787,0.0,0
1478609587074718883,,12359,,0,0,'',29302,0.00455390149727,0.401759892702,0.389999985695,-4.37009763718,0.180195271969,0.0,0
1478609587124804978,,12360,,0,0,'',29408,0.00085122557357,0.393160432577,0.407999992371,-4.40661334991,0.180057525635,0.0,0
1478609587174545237,,12361,,0,0,'',29333,-0.000982485711575,0.392803043127,0.416999995708,-4.41972017288,0.180647298694,0.0,0
1478609587224701397,,12362,,0,0,'',29437,-0.00307578034699,0.386449873447,0.43599998951,-4.43907785416,0.183441653848,0.0,0
1478609587274664601,,12363,,0,0,'',29393,-0.00714554684237,0.396082162857,0.449000000954,-4.45309019089,0.186076000333,0.0,0
1478609587324832386,,12364,,0,0,'',29448,-0.00972719676793,0.413940578699,0.465000003576,-4.49693632126,0.179175153375,0.0,0
1478609587374893806,,12365,,0,0,'',29495,-0.00787232629955,0.413905084133,0.479000002146,-4.51032876968,0.17903855443,0.0,0
1478609587425229084,,12366,,0,0,'',29816,0.00154616555665,0.393461257219,0.490000009537,-4.5250749588,0.178530752659,0.0,0
1478609587474860352,,12367,,0,0,'',29425,-0.00235730689019,0.396567076445,0.522000014782,-4.54427242279,0.175288394094,0.0,0
1478609587524845881,,12368,,0,0,'',29449,-0.00344962486997,0.398109406233,0.536000013351,-4.55501699448,0.179349735379,0.0,0
1478609587575418418,,12369,,0,0,'',29989,0.0025550974533,0.382684379816,0.569999992847,-4.59177827835,0.165276318789,0.0,0
1478609587624898318,,12370,,0,0,'',29509,0.00289893243462,0.385539084673,0.580999970436,-4.60237979889,0.166255757213,0.0,0
1478609587675366539,,12371,,0,0,'',29609,-0.00818340945989,0.387878388166,0.614000022411,-4.6199760437,0.157345160842,0.0,0
1478609587724996681,,12372,,0,0,'',29368,-0.00597182009369,0.38177806139,0.634000003338,-4.63830518723,0.156381398439,0.0,0
1478609587774779116,,12373,,0,0,'',29363,-0.00292531121522,0.380569964647,0.658999979496,-4.68114376068,0.157489821315,0.0,0
1478609587825294738,,12374,,0,0,'',29716,-0.00336829968728,0.39741268754,0.675999999046,-4.69079589844,0.15823084116,0.0,0
1478609587875198790,,12375,,0,0,'',29529,-0.000127094943309,0.398507714272,0.691999971867,-4.70481443405,0.161812454462,0.0,0
1478609587925399702,,12376,,0,0,'',29836,0.00184659007937,0.406846314669,0.72000002861,-4.7694606781,0.158208116889,0.0,0
1478609587975360080,,12377,,0,0,'',29896,0.00334030226804,0.403174102306,0.730000019073,-4.78522634506,0.157112881541,0.0,0
1478609588025327834,,12378,,0,0,'',29671,-0.00549126090482,0.422832816839,0.753000020981,-4.8084602356,0.164257794619,0.0,0
1478609588075143233,,12379,,0,0,'',29432,-0.00783650856465,0.43732753396,0.773000001907,-4.83843421936,0.159766957164,0.0,0
1478609588125171752,,12380,,0,0,'',29516,-0.0077807623893,0.438495159149,0.782000005245,-4.85383462906,0.157425552607,0.0,0
1478609588174900372,,12381,,0,0,'',29405,-0.00993254687637,0.448446124792,0.791999995708,-4.90760707855,0.149820581079,0.0,0
1478609588224928441,,12382,,0,0,'',29579,-0.0119183408096,0.43403545022,0.804000020027,-4.94111824036,0.148929879069,0.0,0
1478609588274939421,,12383,,0,0,'',29451,-0.020348617807,0.444340765476,0.809000015259,-4.95169210434,0.146452203393,0.0,0
1478609588325212085,,12384,,0,0,'',29876,-0.0221581589431,0.415383517742,0.822000026703,-5.00776767731,0.144720435143,0.0,0
1478609588374936131,,12385,,0,0,'',29571,-0.0239081643522,0.415606170893,0.828999996185,-5.01397418976,0.145351618528,0.0,0
1478609588425133142,,12386,,0,0,'',29636,-0.0315561853349,0.427586197853,0.84399998188,-5.04448127747,0.148544639349,0.0,0
1478609588475106284,,12387,,0,0,'',29542,-0.0271175745875,0.41543251276,0.851999998093,-5.06081056595,0.145201742649,0.0,0
1478609588524793266,,12388,,0,0,'',29478,-0.0316752120852,0.430432289839,0.864000022411,-5.08813095093,0.141390472651,0.0,0
1478609588574927563,,12389,,0,0,'',29544,-0.0302857887,0.43045258522,0.879999995232,-5.13089609146,0.142127692699,0.0,0
1478609588625029621,,12390,,0,0,'',29428,-0.0258131809533,0.433112025261,0.889999985695,-5.15449857712,0.133537381887,0.0,0
1478609588674757680,,12391,,0,0,'',29357,-0.0250091031194,0.432519137859,0.897000014782,-5.18603801727,0.129024103284,0.0,0
1478609588724866426,,12392,,0,0,'',29368,-0.0262825675309,0.428260296583,0.899999976158,-5.19382572174,0.128342360258,0.0,0
1478609588774739226,,12393,,0,0,'',29361,-0.0215953178704,0.415152519941,0.913999974728,-5.25744390488,0.120364449918,0.0,0
1478609588824962289,,12394,,0,0,'',29499,-0.0227424819022,0.414595425129,0.916000008583,-5.27004718781,0.124911315739,0.0,0
1478609588874826052,,12395,,0,0,'',29332,-0.0186709668487,0.398286163807,0.920000016689,-5.29279708862,0.125707224011,0.0,0
1478609588924821444,,12396,,0,0,'',29484,-0.014842081815,0.406055599451,0.933000028133,-5.34778213501,0.126695618033,0.0,0
1478609588974656293,,12397,,0,0,'',29339,-0.0152249364182,0.424203664064,0.934000015259,-5.36617183685,0.128177300096,0.0,0
1478609589025027748,,12398,,0,0,'',29597,-0.0120816221461,0.425080180168,0.929000020027,-5.38631057739,0.128879547119,0.0,0
1478609589074490173,,12399,,0,0,'',29283,-0.0106613179669,0.42570528388,0.927999973297,-5.39626741409,0.126451060176,0.0,0
